hits,feedstock,technology,end_point_id,X_coords,Y_coords,capacity,percent_full,original_feedstock_tonnes,tonnes_contributed,tonnes_still_needed,remaining_feedstock_tonnes,start_point_id,service_area_(ha),Arterial_Road_(m),Interchange_(m),Main_Road_(m),National_Freeway_(m),National_Road_(m),None_(m),On/OffRamp_(m),Other_Road_(m),Secondary_Road_(m),Street_(m),Virtual_road_(m)
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,40.39,766.4117000000001,766.412,50072.306,0,W22A100808,5.36,0,0,0,0,0,0,0,3125.4367662061877,48.41681690926793,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,40.954,474.048,474.048,49598.258,0,W22A100406,3.97,0,0,0,0,0,0,0,3125.4367662061877,48.41681690926793,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,40.986,26.7076,26.708,49571.55,0,W22A100418,1.74,0,0,0,0,0,0,0,3047.484407907461,48.41681690926793,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,41.018,26.7076,26.708,49544.842,0,W22A100418,1.74,0,0,0,0,0,0,0,3531.6716905369944,1858.7612607990038,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,41.02,1.5364,1.536,49543.306,0,W22A100329,0.02,0,0,0,0,0,0,0,2143.079623078485,0,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,41.026,5.0232,5.023,49538.283,0,W31A100861,0.64,0,0,0,0,0,0,0,1918.3847581424595,0,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,41.681,550.0857,550.086,48988.197,0,W31A101236,13.79,0,0,0,0,0,0,0,779.6289668651019,0,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,41.738,48.3,48.3,48939.897,0,W22A100328,0.57,0,0,0,0,0,0,0,2749.552773017953,228.43621218265173,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,41.936,166.5108,166.511,48773.386,0,W22A100410,6.42,0,0,0,0,0,0,0,2749.552773017953,438.07200743497674,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,42.135,166.5108,166.511,48606.875,0,W22A100410,6.42,0,0,0,0,0,0,0,2967.830336238168,1858.7612607990038,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,42.144,7.4796,7.48,48599.395,0,W22A100417,0.09,0,0,0,0,0,0,0,655.904651139677,0,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,42.144,0.2889,0.289,48599.106,0,W22A100402,2.64,0,0,0,0,0,0,0,2940.406367159091,1858.7612607990038,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,42.152,6.3675,6.367,48592.739,0,W31A101290,0.43,0,0,0,0,0,0,0,215.05610415933893,0,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,42.223,60.1088,60.109,48532.63,0,W22A100392,0.48,0,0,0,0,0,0,0,247.1509546425708,0,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,42.705,405.135,405.135,48127.495,0,W31A100293,29.56,0,0,0,0,0,0,0,1586.908491927488,0,251.18178813582963,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,42.712,5.925,5.925,48121.57,0,W31A101291,0.4,0,0,0,0,0,0,0,902.2744826640791,0,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,42.853,117.7728,117.773,48003.797,0,W22A100699,1.11,0,0,0,0,0,0,0,2749.552773017953,1781.3579659222223,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,42.865,10.340000000000002,10.34,47993.457,0,W22A100391,0.67,0,0,0,0,0,0,0,376.93367887715704,0,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,43.265,336.4322,336.432,47657.025,0,W31A101295,13.19,0,0,0,0,0,0,0,376.93367887715704,0,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,43.408,120.0876,120.088,47536.937,0,W22A100015,3.75,0,0,0,0,0,0,0,2990.053704692835,2349.332553541528,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,43.468,49.8272,49.827,47487.11,0,W22A100327,0.59,0,0,0,0,0,0,0,366.06821676540807,0,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,43.639,143.5264,143.526,47343.584,0,W22A100400,1.14,0,0,0,0,0,0,0,3019.33144936015,0,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,44.001,304.36120000000005,304.361,47039.223,0,W31A101240,11.93,0,0,0,0,0,0,0,1586.908491927488,0,631.2526603906276,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,44.047,38.732800000000005,38.733,47000.49,0,W22A100397,0.31,0,0,0,0,0,0,0,3461.8734701919407,2349.332553541528,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,44.118,59.97420000000001,59.974,46940.516,0,W31A101296,2.35,0,0,0,0,0,0,0,3461.8734701919407,2349.332553541528,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,44.133,12.231,12.231,46928.285,0,W31A101294,6.77,0,0,0,0,0,0,0,1586.908491927488,0,631.2526603906276,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,44.218,71.51050000000001,71.511,46856.774,0,W31A100862,4.32,0,0,0,0,0,0,0,3461.8734701919407,2349.332553541528,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,44.791,481.233,481.233,46375.541,0,W31A100863,32.17,0,0,0,0,0,0,0,3461.8734701919407,2349.332553541528,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,45.114,271.524,271.524,46104.017,0,W22A100698,2.9,0,0,0,0,0,0,0,3515.386383076161,0,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,45.119,3.79,3.79,46100.227,0,W31A101239,13.8,0,0,0,0,0,0,0,2749.552773017953,1668.1678916455621,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,45.123,3.79,3.79,46096.437,0,W31A101239,13.8,0,0,0,0,0,0,0,2749.552773017953,1668.1678916455621,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,45.748,524.5306,524.531,45571.906,0,W22A100324,14.42,0,0,0,0,0,0,0,3932.6131894234186,0,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,45.792,37.07,37.07,45534.836,0,W22A100383,0.34,0,0,0,0,0,0,0,4250.847620523058,0,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,45.903,93.42,93.42,45441.416,0,W31A100866,4.93,0,0,0,0,0,0,0,4331.463316099832,0,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,45.962,49.423,49.423,45391.993,0,W22A100006,0.46,0,0,0,0,0,0,0,4169.017341435813,2957.112567776315,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,46.28,267.5084,267.508,45124.485,0,W31A110041,7.01,0,0,0,0,0,0,0,8082.007853648493,6602.364493044848,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,46.366,71.885,71.885,45052.6,0,W22A100382,0.67,0,0,0,0,0,0,0,7892.066543938794,6602.364493044848,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,46.595,192.79250000000002,192.793,44859.807,0,W31A100885,7.86,0,0,0,0,0,0,0,3184.616291528083,2957.112567776315,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,46.798,170.401,170.401,44689.406,0,W22A100004,1.58,0,0,0,0,0,0,0,9891.047883205476,6602.364493044848,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,51.522,3967.7472000000002,3967.747,40721.659,0,W22A100750,40.38,0,0,0,0,0,0,0,9772.126371227667,6602.364493044848,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,51.534,9.8725,9.873,40711.786,0,W22A100005,0.35,0,0,0,0,0,0,0,3564.2015420517105,2957.112567776315,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,51.71,148.23,148.23,40563.556,0,W31A100883,6.02,0,0,0,0,0,0,0,3613.7050594154284,2957.112567776315,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,51.847,114.653,114.653,40448.903,0,W22A100381,1.06,0,0,0,0,0,0,0,3571.749668356269,2957.112567776315,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,52.301,381.3944,381.394,40067.509,0,W31A101204,19.28,0,0,0,0,0,0,0,3143.2651271108357,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,52.324,19.613000000000003,19.613,40047.896,0,W22A100377,0.36,0,0,0,0,0,0,0,4369.722568336142,2957.112567776315,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,52.368,37.290000000000006,37.29,40010.606,0,W22A100380,0.35,0,0,0,0,0,0,0,6443.055213308517,6602.364493044848,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,52.371,2.079,2.079,40008.527,0,W22A100379,0.36,0,0,0,0,0,0,0,4398.988755727762,2957.112567776315,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,52.389,15.285,15.285,39993.242,0,W31A100871,0.59,0,0,0,0,0,0,0,6443.055213308517,6602.364493044848,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,52.413,20.190500000000004,20.191,39973.051,0,W22A100378,0.37,0,0,0,0,0,0,0,4777.487379957064,2957.112567776315,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,52.911,418.16859999999997,418.169,39554.882,0,W31A101200,24.19,0,0,0,0,0,0,0,4660.653365329952,2957.112567776315,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,53.335,355.92800000000005,355.928,39198.954,0,W31A101248,22.38,0,0,0,0,0,0,0,4777.487379957064,2957.112567776315,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,54.513,990.025,990.025,38208.929,0,W31A100860,59.12,0,0,0,0,0,0,0,8610.004059810926,6602.364493044848,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,55.692,990.025,990.025,37218.904,0,W31A100860,59.12,0,0,0,0,0,0,0,8222.415135971647,6602.364493044848,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,56.13,368.3722,368.372,36850.532,0,W31A101210,8.49,0,0,0,0,0,0,0,8253.38639009401,6602.364493044848,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,56.559,360.09180000000003,360.092,36490.44,0,W31A100265,9.91,0,0,0,0,0,0,0,8055.593943301866,6602.364493044848,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,56.66,84.67920000000001,84.679,36405.761,0,W31A101198,0.76,0,0,0,0,0,0,0,7963.080764207653,6602.364493044848,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,57.475,684.4698000000001,684.47,35721.291,0,W31A100853,73.42,0,0,9697.296730351649,0,0,0,0,8193.807712918724,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,57.646,144.2534,144.253,35577.038,0,W31A101243,8.51,0,0,0,0,0,0,0,5142.659291682056,6602.364493044848,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,58.074,359.4306,359.431,35217.607,0,W31A101199,3.49,0,0,0,0,0,0,0,5142.659291682056,6602.364493044848,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,58.146,59.904,59.904,35157.703,0,W31A100781,1.91,0,0,11567.44913129157,0,0,0,0,10026.061862704779,4185.615279113663,65.44446555214913,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,58.198,43.964200000000005,43.964,35113.739,0,W31A100579,6.24,0,0,11567.44913129157,0,0,0,0,10026.061862704779,4185.615279113663,65.44446555214913,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,58.619,353.73800000000006,353.738,34760.001,0,W31A101242,32.73,0,0,1269.151684944027,0,0,0,0,7685.069273857168,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,58.651,26.489600000000003,26.49,34733.511,0,W31A100783,0.84,0,0,11567.44913129157,0,0,0,0,9736.562021987003,4185.615279113663,131.95110454179218,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,58.685,28.589,28.589,34704.922,0,W31A100694,1.08,0,0,0,0,0,0,0,2749.552773017953,7711.396779705923,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,59.205,437.0659,437.066,34267.856,0,W31A101241,18.81,0,0,0,0,0,0,0,2749.552773017953,7711.396779705923,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,59.246,34.838100000000004,34.838,34233.018,0,W31A100324,2.09,0,0,11567.44913129157,0,0,0,0,8792.734640654124,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,59.276,25.0688,25.069,34207.949,0,W31A100107,0.8,0,0,11567.44913129157,0,0,0,0,8792.734640654124,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,59.295,15.472000000000001,15.472,34192.477,0,W31A100108,0.49,0,0,2977.018889096359,0,0,0,0,7598.568452641017,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,59.311,14.0272,14.027,34178.45,0,W31A100691,0.65,0,0,2977.018889096359,0,0,0,0,7598.568452641017,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,59.328,14.0998,14.1,34164.35,0,W31A100689,0.65,0,0,1269.151684944027,0,0,0,0,8008.830019267727,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,59.35,18.707900000000002,18.708,34145.642,0,W31A100688,0.79,0,0,11069.161660586446,0,0,0,0,7861.36715031233,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,59.445,79.1294,79.129,34066.513,0,W31A100683,2.78,0,0,13246.169344166485,0,0,0,0,9459.835968624755,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,59.472,23.338800000000003,23.339,34043.174,0,W31A100570,61.34,0,0,11567.44913129157,0,0,0,0,9511.409506324053,4185.615279113663,427.68622265707774,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,59.5,23.338800000000003,23.339,34019.835,0,W31A100570,61.34,0,0,11069.161660586446,0,0,0,0,7652.028649006381,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,59.514,11.283100000000001,11.283,34008.552,0,W31A101257,23.14,0,0,11337.114114831658,0,0,0,0,7598.568452641017,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,59.527,10.9318,10.932,33997.62,0,W31A100244,0.5,0,0,11375.196830081797,0,0,0,0,7813.241985827185,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,59.541,11.655,11.655,33985.965,0,W31A100793,0.17,0,0,14779.308774262438,0,0,0,0,12727.63982361049,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,59.672,110.49940000000001,110.499,33875.466,0,W31A100243,5.12,618.3491196528846,0,0,0,0,0,0,2749.552773017953,9358.623358315323,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,59.697,20.832,20.832,33854.634,0,W31A100791,0.3,0,0,14779.308774262438,0,0,0,0,12672.478163851229,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,59.702,4.6596,4.66,33849.974,0,W31A100245,0.22,0,0,12365.304377012468,0,0,0,0,7598.568452641017,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,59.715,10.5431,10.543,33839.431,0,W31A100545,8.77,582.4496455815918,0,0,0,0,0,0,2749.552773017953,9358.623358315323,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,59.817,85.956,85.956,33753.475,0,W31A100242,7.37,0,0,14779.308774262438,0,0,0,0,12153.034943076456,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,59.828,8.9376,8.938,33744.537,0,W31A100246,0.48,0,0,1269.151684944027,0,0,0,0,10031.292824654989,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,59.919,76.6731,76.673,33667.864,0,W31A101258,6.3,1656.0309186119423,0,1951.905450215218,0,0,0,0,6287.744258603264,5304.456793023384,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,60.002,69.41820000000001,69.418,33598.446,0,W31A100531,3.47,0,0,14779.308774262438,0,0,0,0,12072.392863001029,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,60.014,10.402600000000001,10.403,33588.043,0,W31A100569,2.86,0,0,14779.308774262438,0,0,0,0,10975.630042854838,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,60.142,107.20070000000001,107.201,33480.842,0,W31A100056,0.86,1886.0090227312799,0,1951.905450215218,0,0,0,0,6287.744258603264,5304.456793023384,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,60.302,134.4041,134.404,33346.438,0,W31A100526,1.08,0,0,0,0,0,0,0,2749.552773017953,10091.41539854856,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,60.385,69.65950000000001,69.66,33276.778,0,W31A100790,0.56,0,0,1269.151684944027,0,0,0,0,13865.583809170499,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,60.422,31.191200000000002,31.191,33245.587,0,W31A100527,0.25,0,0,1269.151684944027,0,0,0,0,13865.583809170499,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,60.718,248.9366,248.937,32996.65,0,W31A100025,18.54,0,0,1269.151684944027,0,0,0,0,14013.772138549604,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,60.836,99.23780000000001,99.238,32897.412,0,W31A100529,1.9,0,0,1269.151684944027,0,0,0,0,14013.772138549604,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,61.029,161.9046,161.905,32735.507,0,W31A100830,17.65,0,0,1269.151684944027,0,0,0,0,13861.576607967812,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,61.12,76.5049,76.505,32659.002,0,W31A100785,6.96,0,0,1269.151684944027,0,0,0,0,13897.914947832309,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,61.211,76.5049,76.505,32582.497,0,W31A100785,6.96,0,0,1269.151684944027,0,0,0,0,14840.988666845913,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,61.253,34.93,34.93,32547.567,0,W31A101263,10.28,0,0,1269.151684944027,0,0,0,0,14743.941309694274,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,61.276,19.616,19.616,32527.951,0,W31A101266,5.04,0,0,1269.151684944027,0,0,0,0,13942.625581040777,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,62.704,1199.1226000000001,1199.123,31328.828,0,W31A100557,7.23,0,0,1269.151684944027,0,0,0,0,13662.411023784955,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,62.881,148.8125,148.812,31180.016,0,W31A100434,36.36,0,0,1269.151684944027,0,0,0,0,14153.63530405051,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,62.894,11.3472,11.347,31168.669,0,W31A100349,4.3,0,0,1269.151684944027,0,0,0,0,15475.287019831452,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,63.044,125.9983,125.998,31042.671,0,W31A100535,34.62,941.4627002790808,0,0,0,0,0,0,4220.66029031464,9358.623358315323,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,63.194,125.9983,125.998,30916.673,0,W31A100535,34.62,0,0,17035.868757564127,0,0,0,0,8424.284863086254,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,63.32,105.6165,105.617,30811.056,0,W31A100835,15.76,0,0,0,0,0,0,0,3654.1904434192325,11954.369648054037,404.13252349182835,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,63.446,105.6165,105.617,30705.439,0,W31A100835,15.76,0,0,0,0,0,0,0,25622.60716615064,48.41681690926793,248.62585619655363,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,63.47,20.1339,20.134,30685.305,0,W31A100302,19.64,0,0,1269.151684944027,0,0,0,0,14543.64177116887,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,63.494,20.1339,20.134,30665.171,0,W31A100302,19.64,941.4627002790808,0,0,0,0,0,0,4480.348131307863,9358.623358315323,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,65.649,1810.4864000000002,1810.486,28854.685,0,W31A101282,178.42,0,0,1269.151684944027,0,0,0,0,14050.926250425011,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,66.864,1020.2699000000001,1020.27,27834.415,0,W31A100268,7.64,0,0,14779.308774262438,0,0,0,0,8839.64559634447,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,68.162,1090.4804000000001,1090.48,26743.935,0,W31A101176,21.86,0,0,0,0,0,0,0,25903.56730410284,48.41681690926793,248.62585619655363,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,68.194,27.086100000000002,27.086,26716.849,0,W31A100412,1.62,0,0,0,0,0,0,0,25903.56730410284,48.41681690926793,248.62585619655363,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,68.267,60.8755,60.876,26655.973,0,W31A100633,18.2,0,0,1269.151684944027,0,0,0,0,14246.188400148767,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,68.319,43.7664,43.766,26612.207,0,W31A101265,24.01,3216.2675352220604,0,1951.905450215218,0,0,0,0,8627.843235641732,5304.456793023384,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,68.466,123.92150000000001,123.922,26488.285,0,W31A100607,7.43,1667.6647498991288,0,0,0,0,0,0,4778.707632724529,9358.623358315323,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,68.516,41.4782,41.478,26446.807,0,W31A100834,2.37,61.46889658960826,0,1951.905450215218,0,0,0,0,7852.775689744344,5304.456793023384,805.8143527763027,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,73.847,4478.531800000001,4478.532,21968.275,0,W31A100593,31.79,1667.6647498991288,0,0,0,0,0,0,4698.8313713158905,9358.623358315323,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,73.856,7.330400000000001,7.33,21960.945,0,W31A100612,3.22,0,0,15539.687988501812,0,0,0,0,7598.568452641017,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,73.867,9.0668,9.067,21951.878,0,W31A100453,0.49,0,0,15539.687988501812,0,0,0,0,7598.568452641017,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,73.977,92.3238,92.324,21859.554,0,W31A100523,2.3,0,0,0,0,0,0,0,2749.552773017953,11893.14088475911,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,75.59,1355.1563,1355.156,20504.398,0,W31A100675,7.52,0,0,1269.151684944027,0,0,0,0,17784.279795062826,4185.615279113663,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,76.621,866.3386,866.339,19638.059,0,W31A100635,28.93,0,0,0,0,0,0,0,26764.44538602975,48.41681690926793,248.62585619655363,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,76.633,9.9807,9.981,19628.078,0,W31A100454,0.54,61.46889658960826,0,1951.905450215218,0,0,0,0,8629.765805120607,5916.162867331733,805.8143527763027,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,76.692,49.3172,49.317,19578.761,0,W31A100136,0.51,4725.528426586081,0,1951.905450215218,0,0,0,0,6287.744258603264,6394.086435260446,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,76.841,125.26480000000001,125.265,19453.496,0,W31A100619,52.9,1667.6647498991288,0,0,0,0,0,0,5882.819841306122,9358.623358315323,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,76.987,122.91390000000001,122.914,19330.582,0,W31A100817,3.06,61.46889658960826,0,1951.905450215218,0,0,0,0,8629.765805120607,7497.796428815793,805.8143527763027,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,77.004,13.7484,13.748,19316.834,0,W31A100457,0.75,61.46889658960826,0,1951.905450215218,0,0,0,0,8629.765805120607,7497.796428815793,805.8143527763027,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,77.067,52.801,52.801,19264.033,0,W31A100455,2.88,0,0,0,0,0,0,0,2749.552773017953,14202.413447837092,0,0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,80.643,3004.5254,3004.525,16259.508,0,W31A100565,83.68,0,0,0,0,0,0,0,10647.32721627036,1061.9485138953085,206.24195543437412,434.0
229,Aliens,CBP-Pelleting,14,31.080564103968975,-27.78530172337771,84000,82.065,1193.9616,1193.962,15065.546,0,W31A100880,5.63,0,0,0,0,0,0,0,10647.32721627036,1061.9485138953085,206.24195543437412,434.0
